.TAP,Commodore 64 Cassette Tape Image,diskimage
.LX01,EnCase Logical Evidence File,diskimage
.B5I,BlindWrite 5 Disk Image,diskimage
.BDF,MIDAS BDF Disk Image File,diskimage
.GBI,gBurner Project File,diskimage
.MLC,MobaLiveCD File,diskimage
.X64,Commodore 64 Disk Image,diskimage
.TOC,Brasero Table of Contents File,diskimage
.PVM,Parallels Virtual Machine,diskimage
.ST,Atari ST Disk Image,diskimage
.RCL,Easy CD and DVD Creator 6 Project,diskimage
.UDF,Universal Disk Format File,diskimage
.FDD,Parallels Desktop Floppy Disk Image File,diskimage
.FLG,IsoPuzzle Flag File,diskimage
.SMI,Self-Mounting Disk Image,diskimage
.DISC,Roxio Toast Document,diskimage
.AFF,AFF Disk Image,diskimage
.IMD,ImageDisk Disk Image File,diskimage
.I00,DVD Shrink Part 1 File,diskimage
.TZX,ZX Spectrum Tape Image File,diskimage
.IMZ,WinImage Compressed Disk Image,diskimage
.IMAGE,Apple Disk Image,diskimage
.CUE,CDRWIN Cue Sheet,diskimage
.WOZ,Apple II Disk Image,diskimage
.XA,CD-ROM eXtended Architecture Disc Image,diskimage
.AFD,AFF Disk Image Part File,diskimage
.BWZ,WinImage Batch Configuration File,diskimage
.IBADR,IsoBuster Address File,diskimage
.BWA,BlindWrite Disk Information File,diskimage
.PXI,PlexTools Disc Image,diskimage
.PARTIMG,Partimage File,diskimage
.VDI,Virtuo CD Manager Disk Image,diskimage
.PMF,Partition Image File,diskimage
.MD1,Alcohol Disk Image Segment 2,diskimage
.P2G,Power2Go Project File,diskimage
.PGD,PGP Disk Image,diskimage
.MD2,Alcohol Disk Image Segment 2,diskimage
.IMAGE,Squeak Virtual Image,diskimage
.PQI,PowerQuest Drive Image,diskimage
.EDK,Ensoniq KT Disk Image,diskimage
.VCO,Virtual CD Collection File,diskimage
.HDD,Parallels Desktop Hard Disk,diskimage
.SPARSEIMAGE,Mac OS X Sparse Image,diskimage
.CL5,Easy CD Creator 5 Saved Project,diskimage
.VCX,Virtual Disc Definition File,diskimage
.P01,GEAR CD/DVD Disc Image,diskimage
.GKH,Ensoniq EPS Family Disk Image,diskimage
.HFV,HFS Disk Image,diskimage
.IXA,Ulead Disc Image format,diskimage
.NKIT,Nintendo Kit Game ROM File,diskimage
.NN,Nero CD File List,diskimage
.RDF,PowerProducer Disc Image,diskimage
.PDI,InstantCopy Disc Image,diskimage
.GI,Global Image,diskimage
.TD0,Teledisk Archive,diskimage
.EDA,Ensoniq ASR Disk Image,diskimage
.DMS,Amiga Disk Masher Image,diskimage
.WII,Scrambled Wii Disc Image,diskimage
.GDRIVE,Gizmo Virtual Drive File,diskimage
.DXP,CDBurnerXP Data Compilation File,diskimage
.C2D,WinOnCD Disc Image,diskimage
.FDI,Amiga Formatted Disk Image,diskimage
.WBI,Compact ISO File,diskimage
.B6T,BlindWrite 6 Track Information File,diskimage
.CD,CD-i OptImage,diskimage
.B5T,BlindWrite 5 Disc Track Information File,diskimage
.86F,86Box Floppy Disk Image,diskimage
.EDV,Ensoniq VFX-SD Disk Image,diskimage
.SIMG,Synclavier Disk Image File,diskimage
.UTM,UTM Virtual Machine,diskimage
.ATR,Atari Disk Image,diskimage
.WINCLONE,Winclone Image,diskimage
.VOLARCHIVE,CopyCatX Volume Archive,diskimage
.MINISO,Mini Image Destination File,diskimage
.SOPT,Synclavier Optical Disk Image File,diskimage
.G41,Commodore 1541 Disk Image,diskimage
.ADF,Archimedes Disk File,diskimage
.SPARSEBUNDLE,Mac OS X Sparse Bundle,diskimage
.IBB,ImgBurn Project File,diskimage
.LNX,Atari Lynx ROM,diskimage
.FCD,Virtual CD Format,diskimage
.XMD,Extended Media Disc Image,diskimage
.NCD,NTI CD-Maker Disc Image,diskimage
.TAO,Track at Once CD/DVD Image,diskimage
.P2I,Power2Go Disc Image,diskimage
.MIR,Mini-Image Ripper Disc Image,diskimage
.D71,Commodore 64 1571 Disk Image,diskimage
.VC6,Virtual CD 6 CD Image,diskimage
.WIL,WinImage Disk Image List,diskimage
.RATDVD,RatDVD Disk Image,diskimage
.NFI,Dreambox Disc Image,diskimage
.AFM,AFF Metadata File,diskimage
.VHDPMEM,Hyper-V Virtual Machine Persistent Memory Device,diskimage
.RAW,Fedora Linux Disk Image,diskimage
.PO,ProDOS Order Apple II Disk Image,diskimage
.D81,Commodore 64 1581 Disk Image,diskimage
.EDQ,Ensoniq SQ1/SQ2/KS32 Disk Image,diskimage
.QED,QEMU Enhanced Disk Image,diskimage
.FD,IBochs Floppy Disk,diskimage
.PGX,Hopedot VOS Data File,diskimage
.HD,IBochs Virtual Hard Disk,diskimage
.DO,DOS 3.3 Order Apple II Disk Image,diskimage
.VC8,Virtual CD 8 Disc Image,diskimage
.EDS,Ensoniq SQ-80 Disk Image,diskimage
.DAO,Disk at Once CD/DVD Image,diskimage
.XMF,GameJack Disc Image File,diskimage
.D88,Toshiba Pasopia 7 Disk File,diskimage
.UFS,FreeBSD Unix File System File,diskimage
.IBDAT,IsoBuster Data File,diskimage
.AA,Generic CD Image,diskimage
.K3B,K3b Disk Burning Project File,diskimage
